item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112133427,JUAN JOSE ALAIS ESIN,,,,,2013-07-12,2017-09-15,,Q112133427-D0B9BCD8-2F1B-4CF3-9D60-1DB3D9311566
Q112133428,JUAN ONDO NSE MEDJA,,,,,2013-07-12,2017-09-15,,Q112133428-70BDF91D-2DFF-468E-B36E-C360EF3425B7
Q112133429,JUAN ROKU ENUMBIE,,,,,2013-07-12,2017-09-15,,Q112133429-28889AC0-7B67-4363-AC1E-47E9E32D1872
Q112133430,JUAN ZACARIAS ONDO BINDANG,,,,,2013-07-12,2017-09-15,,Q112133430-1A77FC6F-A15A-4561-80B3-C932FB646855
Q112133431,LAMBERTO OWONO MAYE,,,,,2013-07-12,2017-09-15,,Q112133431-407A0082-17A1-4CD1-9C89-02EF92E22263
Q112133432,LEONOR BULA EPAM BIRIBE,,,,,2013-07-12,2017-09-15,,Q112133432-7A504557-5176-43E0-BA27-D9D7470133A1
Q112133433,LUIS EDJANG NKUMU,,,,,2013-07-12,2017-09-15,,Q112133433-268B6404-9EDA-4102-BEDC-B4B08A5B2157
Q112133434,MANUEL NGUEMA MUANAYONG,,,,,2013-07-12,2017-09-15,,Q112133434-10408AD5-F16A-42B0-A66D-41369657055B
Q112133435,MANUELA AYANG NTONGA,,,,,2013-07-12,2017-09-15,,Q112133435-5D078FA2-5799-4B9A-BCB5-6E02415A2782
Q112133436,MARCOS MITOGO MBA AVOMO,,,,,2013-07-12,2017-09-15,,Q112133436-CA41D161-333B-45B7-A941-EE9A96D838C1
Q112133437,MARGARITA AYETO MBURU,,,,,2013-07-12,2017-09-15,,Q112133437-DEF66E84-2529-481A-AABC-98A6ED809B3D
Q112133438,MARIA LUISA SIMA MANGUE,,,,,2013-07-12,2017-09-15,,Q112133438-6ACD1191-490D-4E1B-81C7-1DD937972BF4
Q112133439,MARIANO NVO NDONG NCHAMA,,,,,2013-07-12,2017-09-15,,Q112133439-43E9779F-9869-45C9-8237-C2882E056343
Q112133440,METODIO MBASOGO MANGUE,,,,,2013-07-12,2017-09-15,,Q112133440-088738DB-C0FE-4965-BF76-96951D29B965
Q112133441,MIGUEL BOTEY SOBOLE,,,,,2013-07-12,2017-09-15,,Q112133441-06A4D77C-292F-4930-9DC2-DAB5A07F2FA4
Q112128511,MIGUEL EDJANG ANGUE,,,,,2013-07-12,2017-09-15,male,Q112128511-754AA09D-AF4C-431D-940A-E64EDF462665
Q112133442,OLEGARIO OPO BIAHO,,,,,2013-07-12,2017-09-15,,Q112133442-59283CBB-D4FA-447A-B951-854552FEDA4B
Q112133443,PEDRO CRISTINO BUERIBERI BOKESA,,,,,2013-07-12,2017-09-15,,Q112133443-D997F478-0A10-4E98-8678-5589648A8691
Q112133444,PEDRO ONDO MITOGO,,,,,2013-07-12,2017-09-15,,Q112133444-121D5972-FF5A-4D77-81FE-D0ECB1EA61D7
Q5481126,PLACIDO MICO ABOGO,,,,,2013-07-12,2017-09-15,male,Q5481126-DDC6CC84-BBD8-42FC-A0A2-30A86AF5E423
Q103916285,PRAXEDES RABAT MAKAMBO,,,,,2013-07-12,2017-09-15,,Q103916285-16E53F7C-3975-4716-811C-0D28A2CF7FBE
Q112133445,REGINALDO ASU MANGUE,,,,,2013-07-12,2017-09-15,,Q112133445-5728BB91-60CF-43E0-945A-CB96310F3B4B
Q112133446,ROBUSTIANO MOMOCOBO TALE,,,,,2013-07-12,2017-09-15,,Q112133446-9FD8A514-5D96-4B9B-9A2D-CB306475BEA2
Q112133447,RUFINO CAMARERO PELAYO,,,,,2013-07-12,2017-09-15,,Q112133447-8805818A-E9E1-486A-B825-7F6B4B5FB656
Q112133448,SALOMON NFA NDONG NSENG,,,,,2013-07-12,2017-09-15,,Q112133448-FC2BFE86-2424-4443-9625-01CCFC89A985
Q112133450,SALVADOR BENGONO BENGONO,,,,,2013-07-12,2017-09-15,,Q112133450-5BF27699-5026-4E5E-90D4-3E962B571D45
Q112133451,SALVADOR BONSUNDI MABALE,,,,,2013-07-12,2017-09-15,,Q112133451-DBD4044E-8FFD-4167-BF15-B9272B151D76
Q112133452,SALVADOR ELA NDONG MBUY,,,,,2013-07-12,2017-09-15,,Q112133452-85259A92-63F6-483B-8EE1-717FAE8A01F3
Q112133453,SALVADOR NGUEMA MANGUE,,,,,2013-07-12,2017-09-15,,Q112133453-58D9C19D-E4EA-4857-96BC-B151C111D4F9
Q112128493,SAMUEL ATEBA OWONO,,,,,2013-07-12,2017-09-15,male,Q112128493-649F812E-9E2B-47A5-B58F-D01EEBA7B733
Q112133454,SANTIAGO CASTO NVOMO BIBANG,,,,,2013-07-12,2017-09-15,,Q112133454-990A8A02-9E96-4AA8-9BEA-E4AF0FA6AACE
Q112133455,SANTIAGO GABRIEL OSCAR NSUE MOKUY,,,,,2013-07-12,2017-09-15,,Q112133455-C134E9AB-79AD-493A-BFC6-880E36FA9FC3
Q112133456,SANTIAGO NGUEMA ABAGA,,,,,2013-07-12,2017-09-15,,Q112133456-3DADAF6E-9C37-407F-9858-A6FB64AEDCFA
Q17198388,SANTIAGO NSOBEYA EFUMAN,,,,,2013-07-12,2017-09-15,male,Q17198388-561B6354-4B94-4917-8F62-8A1210E455F4
Q112133457,SANTIAGO ONDO ESONO,,,,,2013-07-12,2017-09-15,,Q112133457-14CC6C96-7846-4F44-AA3B-255DF3794950
Q112128519,SEVERINO ONDO NGUEMA,,,,,2013-07-12,2017-09-15,male,Q112128519-03F2BAC8-4157-4D87-89FF-BADA1190E886
Q112133458,SILVESTRE ABAGA EYANG,,,,,2013-07-12,2017-09-15,,Q112133458-2508724C-DC36-4637-B4B0-173FFB9E871E
Q112133459,TIBURCIO NDONG NGUEMA AYINGONO,,,,,2013-07-12,2017-09-15,,Q112133459-5594F72A-0B44-4350-A34D-AF89D2EF4A2B
Q112133460,VENANCIO KAMI MOKATA,,,,,2013-07-12,2017-09-15,,Q112133460-7A6B96FC-3F95-4F63-AAB5-123407874955
Q112133461,VICTOR ONDO NSO MBASOGO,,,,,2013-07-12,2017-09-15,,Q112133461-E163C7CE-627B-4CEA-A5C2-1C4461601B0C
